MONTH,ARRESTTIME,AGE,GENDER,RACE,INCIDENTNEIGHBORHOOD,INCIDENTZONE,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTTRACT
5,2020-05-22T09:05:00,27,M,B,Highland Park,5,7,2,-79.92512508,40.47266495,"900 Block Portland ST Pittsburgh, PA 15206",2702 Aggravated Assault.,"900 Block Portland ST Pittsburgh, PA 15206",1102
5,2020-05-22T02:49:00,29,M,W,Bloomfield,5,7,2,-79.94877822,40.46048697,"500 Block Edmond ST Pittsburgh, PA 15224",5506 Loitering and Prowling at Night,"500 Block Edmond ST Pittsburgh, PA 15224",802
5,2020-05-22T01:45:00,60,M,B,Homewood North,5,9,2,-79.88809639,40.45553444,"FRANKSTOWN AV & BRUSHTON AV Pittsburgh, PA 15221",1301 Registration and Certificate of Title Required. / 1372 Unauthorized Transfer or Use of Registration. / 9501 Bench Warrant,"FRANKSTOWN AV & BRUSHTON AV Pittsburgh, PA 15221",1301
5,2020-05-22T01:13:00,22,M,B,Homewood West,5,9,2,-79.9011187,40.45849786,"Frankstown AV & N Murtland ST Pittsburgh, PA 15208",9015 Failure To Appear/Arrest on Attachment Order,"Frankstown AV & N Murtland ST Pittsburgh, PA 15208",1207
5,2020-05-22T00:45:00,37,M,B,Bedford Dwellings,2,6,3,-79.97462514,40.44984081,"2400 Block Chauncey DR Pittsburgh, PA 15219",2701 Simple Assault. / 13(a)(31) Marijuana: Possession Small Amount,"2400 Block Chauncey DR Pittsburgh, PA 15219",509
5,2020-05-21T22:50:00,30,M,B,South Side Slopes,3,3,3,-79.97587792,40.41684498,"2200 Block Arlington AV Pittsburgh, PA 15210",2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,"2200 Block Arlington AV Pittsburgh, PA 15210",1608
5,2020-05-21T22:04:00,25,M,B,Central North Side,1,1,1,-80.00674406,40.45738043,"Hemlock ST & Hazlip WY Pittsburgh, PA 15212",9501 Bench Warrant,"Hemlock ST & Hazlip WY Pittsburgh, PA 15212",2206
5,2020-05-21T21:49:00,44,M,H,Homewood South,5,9,2,-79.89066413,40.45396984,"7600 Block Kelly ST Pittsburgh, PA 15221",9501 Bench Warrant,"7600 Block Kelly ST Pittsburgh, PA 15221",1304
5,2020-05-21T20:01:00,26,M,B,Larimer,5,9,2,-79.91117229,40.4652586,"Shetland ST & Thompson ST Pittsburgh, PA 15206",903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Shetland ST & Thompson ST Pittsburgh, PA 15206",1204
5,2020-05-21T20:01:00,24,M,B,Larimer,5,9,2,-79.91117229,40.4652586,"Shetland ST & Thompson ST Pittsburgh, PA 15206",903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Shetland ST & Thompson ST Pittsburgh, PA 15206",1204
5,2020-05-21T19:26:00,20,M,B,Lincoln-Lemington-Belmar,5,9,2,-79.90324,40.46793523,"1200 Block Paulson AV Pittsburgh, PA 15206",13(a)(31) Marijuana: Possession Small Amount,"1200 Block Paulson AV Pittsburgh, PA 15206",1203
5,2020-05-21T19:26:00,20,M,B,Lincoln-Lemington-Belmar,5,9,2,-79.90324,40.46793523,"1200 Block Paulson AV Pittsburgh, PA 15206",13(a)(16) Possession of Controlled Substance,"1200 Block Paulson AV Pittsburgh, PA 15206",1203
5,2020-05-21T19:22:00,44,F,B,Bedford Dwellings,2,6,3,-79.97283254,40.45044537,"2500 Block Bedford AV Pittsburgh, PA 15219",2701 Simple Assault.,"2500 Block Bedford AV Pittsburgh, PA 15219",509
5,2020-05-21T18:25:00,40,M,W,Bloomfield,5,7,2,-79.94626304,40.46213177,"4800 Block Friendship AV Pittsburgh, PA 15224",9501 Bench Warrant,"4800 Block Friendship AV Pittsburgh, PA 15224",809
5,2020-05-21T18:22:00,62,M,B,Central Lawrenceville,2,7,2,-79.95549262,40.46831584,"400 Block 44th ST Pittsburgh, PA 15201",903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"400 Block 44th ST Pittsburgh, PA 15201",902
5,2020-05-21T18:22:00,41,M,B,Central Lawrenceville,2,7,2,-79.95549262,40.46831584,"400 Block 44th ST Pittsburgh, PA 15201","903 Criminal Conspiracy. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession","400 Block 44th ST Pittsburgh, PA 15201",902
5,2020-05-21T17:00:00,49,M,W,South Side Slopes,3,3,3,-79.98114612,40.42433324,"100 Block Pius ST Pittsburgh, PA 15203",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30)* Delivery of Controlled Substance,"100 Block Pius ST Pittsburgh, PA 15203",1706
5,2020-05-21T16:38:00,30,M,B,North Oakland,4,6,3,-79.9507529,40.45245459,"2200 Block Wilner DR Pittsburgh, PA 15213",2701 Simple Assault. / 2706 Terroristic Threats. / 2709(b) Stalking / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,"300 Block Melwood AV Pittsburgh, PA 15213",507
5,2020-05-21T13:05:00,28,M,B,Central Business District,2,6,6,-79.9989192,40.44268636,"800 Block Liberty AV Pittsburgh, PA 15222",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"800 Block Liberty AV Pittsburgh, PA 15222",201
5,2020-05-21T13:05:00,27,M,B,Central Business District,2,6,6,-79.9989192,40.44268636,"800 Block Liberty AV Pittsburgh, PA 15222",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30)* Delivery of Controlled Substance,"800 Block Liberty AV Pittsburgh, PA 15222",201
5,2020-05-21T13:00:00,29,M,W,Central Business District,2,6,6,-80.00207711,40.4412364,"800 Block E Warrington AV Pittsburgh, PA 15210","3922 Theft by Deception. / 4106 Access Device Fraud / 3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise","200 Block 5th AV Pittsburgh, PA 15222",201
5,2020-05-21T11:56:00,38,M,B,Central Business District,2,6,6,-80.00161356,40.43886613,"300 Block 3rd AV Pittsburgh, PA 15222",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount / 13(a)(30)* Delivery of Controlled Substance,"300 Block 3rd AV Pittsburgh, PA 15222",201
5,2020-05-21T09:29:00,61,M,B,Allegheny Center,1,1,1,-80.02858958,40.46457545,"1300 Block Hasley LANE Pittsburgh, PA 15212",9093 Indirect Criminal Contempt,"1300 Block Hasley LANE Pittsburgh, PA 15212",2204
5,2020-05-21T09:05:00,15,M,B,Point Breeze,4,9,3,-79.90777498,40.44796111,"7100 Block Highland DR Pittsburgh, PA 15206",3304 Criminal Mischief. / 3502 Burglary.,"7000 Block Reynolds ST Pittsburgh, PA 15208",1406
5,2020-05-21T02:20:00,40,M,W,Arlington,3,3,3,-79.97064943,40.41664961,"2600 Block Charcot ST Pittsburgh, PA 15210",9093 Indirect Criminal Contempt,"2600 Block Charcot ST Pittsburgh, PA 15210",1603
5,2020-05-21T02:00:00,28,M,B,Point Breeze,4,9,3,-79.89516499,40.44714067,"900 Block 2nd AV Pittsburgh, PA 15219",907 Possessing Instruments of Crime. / 2705 Recklessy Endangering Another Person. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"Penn AV & S Braddock AV Pittsburgh, PA 15221",1406
5,2020-05-21T02:00:00,33,M,W,Bluff,2,6,3,-79.9854587,40.43604397,"1400 Block Locust ST Pittsburgh, PA 15219",9501 Bench Warrant,"1400 Block Locust ST Pittsburgh, PA 15219",103
5,2020-05-21T00:28:00,46,M,B,Homewood North,5,9,2,-79.89350679,40.45813239,"7300 Block Race ST Pittsburgh, PA 15208",4303 General Lighting Requirements. / 9501 Bench Warrant / 627.02(b)(i) Possessing a small amount of marijuana,"7300 Block Race ST Pittsburgh, PA 15208",1302
5,2020-05-20T21:40:00,21,M,B,Knoxville,3,3,5,-79.98912886,40.41325263,"400 Block Brownsville RD Pittsburgh, PA 15210",9501 Bench Warrant / 627.02(b)(i) Possessing a small amount of marijuana,"400 Block Brownsville RD Pittsburgh, PA 15210",3001
5,2020-05-20T19:40:00,19,M,B,Northview Heights,1,1,1,-79.9994764,40.47575196,"800 Block Mt Pleasant RD Pittsburgh, PA 15214",9501 Bench Warrant,"800 Block Mt Pleasant RD Pittsburgh, PA 15214",2609
5,2020-05-20T19:35:00,19,M,B,Strip District,2,7,6,-79.98747218,40.44883506,"800 Block Mt Pleasant RD Pittsburgh, PA 15214",3502 Burglary. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"1600 Block Penn AV Pittsburgh, PA 15222",203
5,2020-05-20T19:35:00,19,M,B,Northview Heights,1,1,1,-79.9994764,40.47575196,"800 Block Mt Pleasant RD Pittsburgh, PA 15214",4914 False Identification to Law Enforcement Authorities,"800 Block Mt Pleasant RD Pittsburgh, PA 15214",2609
5,2020-05-20T19:35:00,18,M,B,Northview Heights,1,1,1,-79.9994764,40.47575196,"800 Block Mt Pleasant RD Pittsburgh, PA 15214",6106 Firearms not to be Carried without a License. / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"800 Block Mt Pleasant RD Pittsburgh, PA 15214",2609
5,2020-05-20T19:30:00,26,M,B,Homewood West,5,9,2,-79.90906299,40.45728986,"Hamilton AV & 5th AV Pittsburgh, PA 15208",903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"Hamilton AV & 5th AV Pittsburgh, PA 15208",1207
5,2020-05-20T19:30:00,22,M,B,Homewood West,5,9,2,-79.90906299,40.45728986,"Hamilton AV & 5th AV Pittsburgh, PA 15208",903 Criminal Conspiracy. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"Hamilton AV & 5th AV Pittsburgh, PA 15208",1207
5,2020-05-20T19:30:00,22,M,B,Homewood West,5,9,2,-79.90906299,40.45728986,"Hamilton AV & 5th AV Pittsburgh, PA 15208",903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"Hamilton AV & 5th AV Pittsburgh, PA 15208",1207
5,2020-05-20T19:30:00,20,M,B,Homewood West,5,9,2,-79.90906299,40.45728986,"Hamilton AV & 5th AV Pittsburgh, PA 15208",903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"Hamilton AV & 5th AV Pittsburgh, PA 15208",1207
5,2020-05-20T18:19:00,30,M,B,East Liberty,5,9,2,-79.92644246,40.46954802,"2400 Block Bracey DR Pittsburgh, PA 15221","903 Criminal Conspiracy. / 4906 False Reports to Law Enforcement Authorities. / 5102 Obstr. Admin. of Justice by Picketing, Etc. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 1574 Permitting Unauthorized Person to Drive. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 7512 Criminal Use of Communication","Portland WY & Hays ST Pittsburgh, PA 15206",1113
5,2020-05-20T14:11:00,39,M,B,South Side Flats,3,3,3,-79.97465326,40.42794203,"3100 Block Mary ST Pittsburgh, PA 15203",2705 Recklessy Endangering Another Person. / 5104 Resisting Arrest or Other Law Enforcement. / 1301 Registration and Certificate of Title Required. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant / 3733 Fleeing or Attempting to Elude Police Officer / 3736 Reckless Driving / 7512 Criminal Use of Communication / 13(a)(30)* Delivery of Controlled Substance,"2200 Block Carey WY Pittsburgh, PA 15203",1609
5,2020-05-20T14:00:00,28,M,W,Bluff,2,6,6,-79.99318468,40.43507182,"900 Block 2nd AV Pittsburgh, PA 15219",5123 Contraband. / 13(a)(16) Possession of Controlled Substance,"900 Block 2nd AV Pittsburgh, PA 15219",103
5,2020-05-20T13:00:00,28,M,W,Sheraden,6,2,5,-80.04925596,40.45329993,"2700 Block Glen Mawr ST Pittsburgh, PA 15204",3921 Theft by Unlawful Taking or Disposition. / 3925 Receiving Stolen Property. / 9501 Bench Warrant,"2700 Block Glen Mawr ST Pittsburgh, PA 15204",2018
5,2020-05-20T10:00:00,49,M,B,Homewood South,5,9,2,-79.89106961,40.4528606,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault. / 4304(a)(1) Endangering Welfare of Children.,"7600 Block Hamilton AV Pittsburgh, PA 15221",1304
5,2020-05-20T09:50:00,31,F,W,Central Business District,2,6,6,-80.00207711,40.4412364,"200 Block Fifth AV Pittsburgh, PA 15219","2706 Terroristic Threats. / 5104 Resisting Arrest or Other Law Enforcement. / 5503 Disorderly Conduct. / 9501 Bench Warrant / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats","200 Block Fifth AV Pittsburgh, PA 15219",201
5,2020-05-20T02:50:00,48,F,B,South Oakland,4,3,3,-79.96135305,40.43535785,"300 Block Craft AV Pittsburgh, PA 15213",5101 Obstructing Admin. of Law  / 5104 Resisting Arrest or Other Law Enforcement. / 5503 Disorderly Conduct.,"300 Block Craft AV Pittsburgh, PA 15213",409
5,2020-05-19T22:24:00,48,M,B,Homewood North,5,9,2,-79.88806501,40.45551873,"7700 Block Frankstown AV Pittsburgh, PA 15221",2701 Simple Assault.,"7700 Block Frankstown AV Pittsburgh, PA 15221",1301
5,2020-05-19T22:10:00,51,F,B,Middle Hill,2,6,3,-79.96749434,40.44714039,"900 Block 2nd AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","500 Block Francis ST Pittsburgh, PA 15219",501
5,2020-05-19T21:00:00,19,M,B,South Side Flats,3,3,3,-79.98056527,40.42876656,"E Carson ST & S 18th ST Pittsburgh, PA 15203","2706 Terroristic Threats. / 3701 Robbery. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","E Carson ST & S 18th ST Pittsburgh, PA 15203",1702
5,2020-05-19T20:44:00,26,M,B,Bloomfield,5,9,2,-79.9372902,40.46327707,"Coral ST & S Aiken AV Pittsburgh, PA 15206",1543 Driving While Operating Privilege is Suspended or Revoked. / 3323 Stop Signs and Yield Signs. / 13(a)(31) Marijuana: Possession Small Amount,"Coral ST & S Aiken AV Pittsburgh, PA 15206",806
5,2020-05-19T17:45:00,20,M,B,Perry South,1,6,1,-80.00964262,40.47168546,"Perrysville AV & Ellzey ST Pittsburgh, PA 15214",6106 Firearms not to be Carried without a License. / 13(a)(31) Marijuana: Possession Small Amount,"Perrysville AV & Ellzey ST Pittsburgh, PA 15214",2615
5,2020-05-19T17:30:00,28,F,B,Shadyside,4,7,2,-79.93646237,40.45658778,"5500 Block Centre AV Pittsburgh, PA 15232",2701 Simple Assault. / 2702 Aggravated Assault. / 3701 Robbery. / 5101 Obstructing Admin. of Law  / 5104 Resisting Arrest or Other Law Enforcement. / 5503 Disorderly Conduct. / 5505 Public Drunkenness / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"5500 Block Centre AV Pittsburgh, PA 15232",709
5,2020-05-19T17:00:00,30,M,B,Central Oakland,4,3,3,-79.95594845,40.43952557,"900 Block 2nd AV Pittsburgh, PA 15219",2702 Aggravated Assault.,"300 Block Atwood ST Pittsburgh, PA 15213",405
5,2020-05-19T15:10:00,24,M,B,Homewood South,5,9,2,-79.88745849,40.45219898,"1400 Block Washington BL Pittsburgh, PA 15206",2701 Simple Assault. / 9501 Bench Warrant,"7800 Block Hamilton AV Pittsburgh, PA 15221",1304
5,2020-05-19T14:29:00,18,M,B,Bluff,2,6,3,-79.98506017,40.43854975,"5th AV & Pride ST Pittsburgh, PA 15219",5121 Escape. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"5th AV & Pride ST Pittsburgh, PA 15219",103
5,2020-05-19T08:08:00,30,M,B,Terrace Village,2,6,3,-79.96778374,40.43969316,"400 Block Eckstein PL Pittsburgh, PA 15213",2701 Simple Assault. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,"100 Block Oak Hill DR Pittsburgh, PA 15213",510
5,2020-05-19T03:11:00,23,M,H,South Side Flats,3,3,3,-79.97759969,40.42754982,"2000 Block Sarah ST Pittsburgh, PA 15203",2701 Simple Assault. / 9501 Bench Warrant / 4914 False Identification to Law Enforcement Authorities,"2000 Block Sarah ST Pittsburgh, PA 15203",1702
5,2020-05-18T23:19:00,30,M,W,Central Business District,2,6,6,-79.99676213,40.44114128,"600 Block 1st AV Pittsburgh, PA 15219",2504 Involuntary Manslaughter.,"600 Block William Penn PL Pittsburgh, PA 15219",201
5,2020-05-18T21:32:00,27,M,B,Bluff,2,6,6,-79.994401,40.43527615,"700 Block 2nd AV Pittsburgh, PA 15219",2702 Aggravated Assault.,"700 Block 2nd AV Pittsburgh, PA 15219",103
5,2020-05-18T20:44:00,35,F,W,Marshall-Shadeland,1,1,1,-80.02849424,40.47015512,"2800 Block Wadlow ST Pittsburgh, PA 15212",2702 Aggravated Assault. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"2800 Block Wadlow ST Pittsburgh, PA 15212",2715
5,2020-05-18T19:17:00,57,F,B,West Oakland,4,6,3,-79.96544805,40.43876356,"100 Block Robinson ST Pittsburgh, PA 15213",907 Possessing Instruments of Crime. / 2706 Terroristic Threats. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"100 Block Robinson ST Pittsburgh, PA 15213",402
5,2020-05-18T17:28:00,65,M,B,Bluff,2,2,5,-80.05204205,40.43598384,"600 Block 1st AV Pittsburgh, PA 15219",3921(a) Theft by Unlawful Taking or Disposition - Movable item,"1900 Block 5th AV Pittsburgh, PA 15219",103
5,2020-05-18T16:30:00,22,M,B,Fineview,1,6,1,-80.00698339,40.46031055,"1700 Block Belleau DR Pittsburgh, PA 15212","3925 Receiving Stolen Property. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 13(a)(31) Marijuana: Possession Small Amount","1700 Block Belleau DR Pittsburgh, PA 15212",2509
5,2020-05-18T14:00:00,33,M,B,Central Business District,2,6,6,-80.00162376,40.44178095,"600 Block Liberty AV Pittsburgh, PA 15222",2706 Terroristic Threats. / 5104 Resisting Arrest or Other Law Enforcement. / 5503 Disorderly Conduct. / 13(a)(32) Paraphernalia - Use or Possession / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"600 Block Liberty AV Pittsburgh, PA 15222",201
5,2020-05-18T14:00:00,32,M,B,Northview Heights,1,1,1,-80.00190476,40.47983722,"1200 Block Western AV Pittsburgh, PA 15233","2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 4910 Tampering with or Fabricating Physical Evidence. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License.","400 Block Mt Pleasant RD Pittsburgh, PA 15214",2609
5,2020-05-18T11:45:00,40,M,W,Stanton Heights,5,7,2,-79.94577655,40.48443659,"200 Block 57th ST Pittsburgh, PA 15201",9093 Indirect Criminal Contempt,"200 Block 57th ST Pittsburgh, PA 15201",1018
5,2020-05-18T11:30:00,19,M,B,Knoxville,3,3,5,-79.99060093,40.40989878,"400 Block 4th AV Pittsburgh, PA 15219",2501 Criminal Homicide. / 6106 Firearms not to be Carried without a License.,"700 Block Brownsville RD Pittsburgh, PA 15210",3001
5,2020-05-18T11:28:00,20,M,W,Brighton Heights,1,1,1,-80.03792537,40.48107033,"1500 Block Davis AV Pittsburgh, PA 15212",901 Criminal Attempt / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"1500 Block Davis AV Pittsburgh, PA 15212",2701
5,2020-05-18T10:50:00,56,M,B,Terrace Village,2,6,3,-79.96837962,40.44650607,"200 Block East Ohio ST Pittsburgh, PA 15212",2706 Terroristic Threats.,"2600 Block Centre AV Pittsburgh, PA 15219",510
5,2020-05-18T09:20:00,49,M,B,Central North Side,1,1,1,-80.00687647,40.45673942,"1300 Block Federal ST N Pittsburgh, PA 15212",9501 Bench Warrant,"1300 Block Federal ST Pittsburgh, PA 15212",2206
5,2020-05-18T08:20:00,24,F,B,Homewood South,5,9,2,-79.88916188,40.44934862,"600 Block 1st AV Pittsburgh, PA 15219",2706 Terroristic Threats. / 2709 Harassment (Non-Specific),"7800 Block Susquehanna ST Pittsburgh, PA 15221",1304
5,2020-05-18T02:35:00,12,M,W,Carrick,3,4,3,-79.99150119,40.4042341,"40 Block Minooka ST Pittsburgh, PA 15210","2705 Recklessy Endangering Another Person. / 6110.1 Possesion of Firearm by Minor / 5533(a) Cruelty to animals - Intentionally, knowingly or recklessly illtreats, overloads, beats, abandons or abuses an animal / 5534(a)(2) Aggrevated Cruelty to Animals - Intentionally or Knowlingly violated 5532 or 5533 causing injury or death","40 Block Minooka ST Pittsburgh, PA 15210",2901
5,2020-05-18T01:20:00,39,M,W,Central Business District,2,6,6,-79.99989133,40.43822006,"Smithfield ST & 3rd AV Pittsburgh, PA 15222",9501 Bench Warrant,"Smithfield ST & 3rd AV Pittsburgh, PA 15222",201
5,2020-05-18T01:03:00,34,M,W,Highland Park,5,8,2,-79.93114975,40.45183935,"800 Block N Negley AV Pittsburgh, PA 15206",3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3802(a)(1) DUI - General Impairment,"800 Block N Negley AV Pittsburgh, PA 15206",1102
5,2020-05-17T19:03:00,39,M,W,Upper Lawrenceville,2,7,2,-79.95041329,40.47760051,"5200 Block Stanton AV Pittsburgh, PA 15201",9501 Bench Warrant,"5200 Block Stanton AV Pittsburgh, PA 15201",1011
5,2020-05-17T18:00:00,51,M,W,Duquesne Heights,3,2,5,-80.02816051,40.44356371,"S Main ST & Greenleaf ST Pittsburgh, PA 15220",5507 Obstructing Highways and Passages. / 6701 Wearing of Uniforms and Insignia. / 13(a)(16) Possession of Controlled Substance / 4914 False Identification to Law Enforcement Authorities,"S Main ST & Greenleaf ST Pittsburgh, PA 15220",1911
5,2020-05-17T17:57:00,23,F,B,Bedford Dwellings,2,6,3,-79.97383971,40.4509833,"2500 Block Chauncey DR Pittsburgh, PA 15219",2701 Simple Assault. / 3502 Burglary. / 5104 Resisting Arrest or Other Law Enforcement.,"2500 Block Chauncey DR Pittsburgh, PA 15219",509
5,2020-05-17T16:31:00,34,M,W,Hays,4,5,3,-79.93392563,40.38097361,"500 Block Calera ST Pittsburgh, PA 15207","2701 Simple Assault. / 2902 Unlawful Restraint. / 5511 Cruelty to Animals. / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","500 Block Calera ST Pittsburgh, PA 15207",3101
5,2020-05-17T03:58:00,35,F,B,Upper Hill,2,6,3,-79.96024335,40.45235917,"800 Block Bryn Mawr RD Pittsburgh, PA 15219",2701(a)(3) Simple Assault - Attempts by Physical Menace ,"800 Block Bryn Mawr RD Pittsburgh, PA 15219",506
5,2020-05-17T02:50:00,40,M,W,Stanton Heights,5,7,2,-79.94577655,40.48443659,"900 Block 2ND AV Pittsburgh, PA 15219",9093 Indirect Criminal Contempt,"200 Block 57th ST Pittsburgh, PA 15201",1018
5,2020-05-17T01:19:00,35,M,H,Overbrook,3,4,5,-80.00178337,40.38826106,"20 Block Briggs ST Pittsburgh, PA 15234",2701 Simple Assault.,"20 Block Briggs ST Pittsburgh, PA 15234",3207
5,2020-05-16T20:55:00,37,F,W,Perry North,1,1,6,-80.00396354,40.44842131,"200 Block Federal ST S Pittsburgh, PA 15212",5503 Disorderly Conduct. / 4914 False Identification to Law Enforcement Authorities / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"200 Block Federal ST Pittsburgh, PA 15212",2602
5,2020-05-16T20:53:00,63,M,W,Strip District,2,7,6,-79.985292,40.45267977,"2000 Block Waterfront Place ST Pittsburgh, PA 15222","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","2000 Block Waterfront Place ST Pittsburgh, PA 15222",203
5,2020-05-16T19:15:00,48,M,W,Mount Washington,3,4,5,-80.01292496,40.41448505,"700 Block W LIBERTY AVE RAMP Pittsburgh, PA 15226",903 Criminal Conspiracy. / 3925 Receiving Stolen Property. / 7513 Restriction on Alcoholic Beverages - Open Container / 3802(a)(1) DUI - General Impairment / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"700 Block Hargrove ST Pittsburgh, PA 15226",1915
5,2020-05-16T19:15:00,34,M,W,Mount Washington,3,4,5,-80.01292496,40.41448505,"700 Block W LIBERTY AVE RAMP Pittsburgh, PA 15226",903 Criminal Conspiracy. / 3925 Receiving Stolen Property. / 5104 Resisting Arrest or Other Law Enforcement. / 7513 Restriction on Alcoholic Beverages - Open Container / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"700 Block Hargrove ST Pittsburgh, PA 15226",1915
5,2020-05-16T18:51:00,25,M,W,South Side Flats,3,3,3,-79.97607197,40.42831461,"2100 Block E Carson ST Pittsburgh, PA 15203",5104 Resisting Arrest or Other Law Enforcement. / 5505 Public Drunkenness / 5507 Obstructing Highways and Passages.,"2100 Block E Carson ST Pittsburgh, PA 15203",1609
5,2020-05-16T17:55:00,20,M,B,East Hills,5,9,2,-79.87402468,40.45296064,"2100 Block Park Hill DR Pittsburgh, PA 15221",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"2100 Block Park Hill DR Pittsburgh, PA 15221",1306
5,2020-05-16T17:50:00,21,F,B,Fineview,1,6,1,-80.00698339,40.46031055,"100 Block Shetland ST Pittsburgh, PA 15206",2701(a)(3) Simple Assault - Attempts by Physical Menace ,"1700 Block Belleau DR Pittsburgh, PA 15212",2509
5,2020-05-16T16:01:00,29,M,W,Central Business District,2,6,6,-80.00026267,40.44323849,"Penn AV & 7th ST Pittsburgh, PA 15222",4910 Tampering with or Fabricating Physical Evidence. / 5104 Resisting Arrest or Other Law Enforcement. / 13(a)(16) Possession of Controlled Substance,"Penn AV & 7th ST Pittsburgh, PA 15222",201
5,2020-05-16T14:14:00,36,M,W,Mount Washington,3,4,5,-80.01292496,40.41448505,"700 Block Hargrove ST Pittsburgh, PA 15226",9501 Bench Warrant,"700 Block Hargrove ST Pittsburgh, PA 15226",1915
5,2020-05-16T11:00:00,30,F,B,South Side Flats,3,3,3,-79.97905571,40.4291455,"1900 Block Wrights WY Pittsburgh, PA 15203",2701 Simple Assault.,"1900 Block Wrights WY Pittsburgh, PA 15203",1702
